path,corpus,speaker,split,orig_label,emotion,label_idx
data\raw\meld\audio\train\dia655_utt5.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia3_utt9.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia591_utt1.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\dev\dia8_utt1.wav,meld,Joey,dev,neutral,neutral,4
data\raw\meld\audio\train\dia268_utt1.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia935_utt11.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia229_utt1.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia910_utt9.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia937_utt5.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia752_utt3.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia232_utt7.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\train\dia223_utt4.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia253_utt4.wav,meld,Janice,train,neutral,neutral,4
data\raw\meld\audio\test\dia52_utt6.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\test\dia228_utt1.wav,meld,Rachel,test,neutral,neutral,4
data\raw\meld\audio\train\dia892_utt4.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia238_utt2.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia892_utt7.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia240_utt0.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia930_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\dev\dia54_utt12.wav,meld,Joey,dev,neutral,neutral,4
data\raw\meld\audio\train\dia75_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia20_utt11.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia509_utt9.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia952_utt3.wav,meld,The Interviewer,train,neutral,neutral,4
data\raw\meld\audio\test\dia52_utt2.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia844_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia278_utt14.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\test\dia231_utt4.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\test\dia100_utt2.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia115_utt0.wav,meld,Jester,train,neutral,neutral,4
data\raw\meld\audio\train\dia29_utt2.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia964_utt17.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia475_utt10.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia285_utt13.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia247_utt0.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia644_utt1.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia514_utt2.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia901_utt16.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia697_utt3.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia549_utt3.wav,meld,Receptionist,train,neutral,neutral,4
data\raw\meld\audio\train\dia791_utt14.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia222_utt11.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\dev\dia18_utt0.wav,meld,Monica,dev,neutral,neutral,4
data\raw\meld\audio\train\dia538_utt2.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia552_utt2.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia563_utt0.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia110_utt2.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia47_utt1.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia155_utt10.wav,meld,Mona,train,neutral,neutral,4
data\raw\meld\audio\dev\dia110_utt0.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\test\dia7_utt8.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia644_utt3.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia658_utt18.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia841_utt5.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia164_utt3.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\train\dia812_utt15.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia20_utt4.wav,meld,Rachel,test,neutral,neutral,4
data\raw\meld\audio\test\dia242_utt7.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\test\dia262_utt14.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\test\dia15_utt4.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia576_utt4.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia976_utt3.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia358_utt17.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia822_utt6.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia509_utt16.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia622_utt9.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia747_utt13.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia122_utt2.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia344_utt1.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia811_utt2.wav,meld,Richard,train,neutral,neutral,4
data\raw\meld\audio\test\dia174_utt11.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia1019_utt0.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia1038_utt3.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\test\dia80_utt5.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\dev\dia19_utt12.wav,meld,Susan,dev,neutral,neutral,4
data\raw\meld\audio\train\dia526_utt9.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia910_utt0.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia592_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia700_utt2.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia864_utt2.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia232_utt8.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia532_utt6.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia360_utt4.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia953_utt21.wav,meld,Mike,train,neutral,neutral,4
data\raw\meld\audio\train\dia342_utt19.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia892_utt12.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia107_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\dev\dia67_utt8.wav,meld,Monica,dev,neutral,neutral,4
data\raw\meld\audio\train\dia347_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia757_utt5.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\dev\dia65_utt8.wav,meld,Joanna,dev,neutral,neutral,4
data\raw\meld\audio\train\dia795_utt3.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\dev\dia59_utt1.wav,meld,Joey,dev,neutral,neutral,4
data\raw\meld\audio\train\dia400_utt7.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia730_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia275_utt8.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\dev\dia76_utt12.wav,meld,Chandler,dev,neutral,neutral,4
data\raw\meld\audio\train\dia879_utt0.wav,meld,Tag,train,neutral,neutral,4
data\raw\meld\audio\train\dia482_utt3.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia561_utt18.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia39_utt5.wav,meld,Mrs. Geller,test,neutral,neutral,4
data\raw\meld\audio\test\dia28_utt0.wav,meld,Man,test,neutral,neutral,4
data\raw\meld\audio\train\dia313_utt0.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia999_utt2.wav,meld,Susan,train,neutral,neutral,4
data\raw\meld\audio\train\dia728_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia604_utt5.wav,meld,Pete,train,neutral,neutral,4
data\raw\meld\audio\train\dia277_utt0.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia141_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia86_utt7.wav,meld,Kim,train,neutral,neutral,4
data\raw\meld\audio\train\dia49_utt17.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia964_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia100_utt0.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia539_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia515_utt4.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia231_utt8.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia243_utt2.wav,meld,Tag,test,neutral,neutral,4
data\raw\meld\audio\train\dia526_utt20.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia868_utt2.wav,meld,Cecilia,train,neutral,neutral,4
data\raw\meld\audio\train\dia536_utt10.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia890_utt0.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia99_utt5.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\train\dia956_utt1.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia810_utt11.wav,meld,Gary,train,neutral,neutral,4
data\raw\meld\audio\dev\dia60_utt4.wav,meld,Chandler,dev,neutral,neutral,4
data\raw\meld\audio\test\dia42_utt2.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\test\dia158_utt5.wav,meld,Rachel,test,neutral,neutral,4
data\raw\meld\audio\train\dia84_utt4.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia256_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia183_utt5.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\test\dia270_utt11.wav,meld,Susan,test,neutral,neutral,4
data\raw\meld\audio\train\dia440_utt8.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia546_utt0.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia12_utt16.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\train\dia1013_utt2.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia678_utt2.wav,meld,Frank,train,neutral,neutral,4
data\raw\meld\audio\train\dia908_utt8.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia182_utt7.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia510_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia889_utt0.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia155_utt1.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia302_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia132_utt11.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia625_utt17.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia620_utt0.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia895_utt5.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia926_utt7.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia1028_utt1.wav,meld,Melissa,train,neutral,neutral,4
data\raw\meld\audio\test\dia225_utt4.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia18_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia63_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia227_utt0.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia12_utt17.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia536_utt2.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia704_utt0.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia791_utt4.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia332_utt2.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia172_utt7.wav,meld,David,train,neutral,neutral,4
data\raw\meld\audio\train\dia231_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\dev\dia107_utt0.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\train\dia659_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia990_utt14.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia1015_utt7.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\dev\dia58_utt9.wav,meld,Chandler,dev,neutral,neutral,4
data\raw\meld\audio\train\dia415_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia846_utt1.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\dev\dia31_utt3.wav,meld,Chandler,dev,neutral,neutral,4
data\raw\meld\audio\train\dia797_utt9.wav,meld,Fake Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia442_utt3.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia441_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia733_utt5.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia164_utt6.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\train\dia299_utt1.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia51_utt2.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia6_utt7.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia11_utt2.wav,meld,Rachel,test,neutral,neutral,4
data\raw\meld\audio\train\dia333_utt0.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia739_utt15.wav,meld,Joey's Hand Twin,train,neutral,neutral,4
data\raw\meld\audio\train\dia482_utt14.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia518_utt8.wav,meld,Kate,train,neutral,neutral,4
data\raw\meld\audio\dev\dia18_utt1.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\train\dia862_utt0.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia551_utt4.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\test\dia65_utt5.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\test\dia122_utt0.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\test\dia17_utt2.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia480_utt8.wav,meld,Tag,train,neutral,neutral,4
data\raw\meld\audio\train\dia1017_utt12.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia975_utt1.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia897_utt4.wav,meld,All,train,neutral,neutral,4
data\raw\meld\audio\dev\dia80_utt0.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\dev\dia60_utt1.wav,meld,Monica,dev,neutral,neutral,4
data\raw\meld\audio\train\dia675_utt5.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia137_utt2.wav,meld,Rachel,test,neutral,neutral,4
data\raw\meld\audio\train\dia820_utt1.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\dev\dia32_utt3.wav,meld,Rachel,dev,neutral,neutral,4
data\raw\meld\audio\train\dia652_utt13.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia239_utt1.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia336_utt3.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia968_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia424_utt9.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia649_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia640_utt13.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia17_utt1.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\train\dia950_utt16.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia52_utt4.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia275_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\dev\dia91_utt2.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\train\dia33_utt6.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia216_utt1.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia475_utt9.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia884_utt4.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia21_utt0.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia530_utt2.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia989_utt1.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\test\dia80_utt6.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia996_utt14.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia617_utt8.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia113_utt5.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia273_utt11.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia956_utt11.wav,meld,Danny,train,neutral,neutral,4
data\raw\meld\audio\train\dia337_utt12.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia70_utt3.wav,meld,Tony,train,neutral,neutral,4
data\raw\meld\audio\train\dia615_utt21.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia887_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia122_utt11.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia461_utt2.wav,meld,Robert,train,neutral,neutral,4
data\raw\meld\audio\train\dia15_utt19.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia34_utt8.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia22_utt20.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\train\dia478_utt3.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia96_utt11.wav,meld,Chandler,test,neutral,neutral,4
data\raw\meld\audio\dev\dia34_utt9.wav,meld,Carol,dev,neutral,neutral,4
data\raw\meld\audio\test\dia215_utt5.wav,meld,David,test,neutral,neutral,4
data\raw\meld\audio\train\dia646_utt14.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia571_utt12.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia356_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia1007_utt9.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia703_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia129_utt2.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia646_utt7.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia241_utt9.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia157_utt7.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\test\dia130_utt15.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia1036_utt7.wav,meld,Stanley,train,neutral,neutral,4
data\raw\meld\audio\train\dia9_utt5.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia591_utt0.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia596_utt13.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia626_utt2.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia745_utt6.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia1009_utt3.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia315_utt1.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia859_utt1.wav,meld,Ursula,train,neutral,neutral,4
data\raw\meld\audio\train\dia66_utt4.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia761_utt9.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia513_utt0.wav,meld,Tag,train,neutral,neutral,4
data\raw\meld\audio\dev\dia59_utt4.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\test\dia27_utt1.wav,meld,Phoebe,test,neutral,neutral,4
data\raw\meld\audio\train\dia76_utt4.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia665_utt14.wav,meld,Alice,train,neutral,neutral,4
data\raw\meld\audio\train\dia700_utt12.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\test\dia268_utt6.wav,meld,Doctor Connelly,test,neutral,neutral,4
data\raw\meld\audio\train\dia718_utt2.wav,meld,Chip,train,neutral,neutral,4
data\raw\meld\audio\test\dia130_utt4.wav,meld,Emily,test,neutral,neutral,4
data\raw\meld\audio\train\dia651_utt12.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia1028_utt3.wav,meld,Melissa,train,neutral,neutral,4
data\raw\meld\audio\train\dia1021_utt1.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\test\dia154_utt18.wav,meld,Mona,test,neutral,neutral,4
data\raw\meld\audio\train\dia371_utt5.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia791_utt21.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia20_utt8.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia604_utt12.wav,meld,Pete,train,neutral,neutral,4
data\raw\meld\audio\train\dia161_utt2.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia1019_utt13.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia622_utt6.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia315_utt0.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia107_utt1.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia630_utt14.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\train\dia637_utt9.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia240_utt11.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia446_utt9.wav,meld,All,train,neutral,neutral,4
data\raw\meld\audio\train\dia370_utt0.wav,meld,Sarah,train,neutral,neutral,4
data\raw\meld\audio\train\dia966_utt7.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia277_utt2.wav,meld,The Interviewer,train,neutral,neutral,4
data\raw\meld\audio\train\dia116_utt5.wav,meld,Sarah,train,neutral,neutral,4
data\raw\meld\audio\train\dia19_utt1.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia68_utt2.wav,meld,Director,train,neutral,neutral,4
data\raw\meld\audio\test\dia96_utt8.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\test\dia244_utt14.wav,meld,Monica,test,neutral,neutral,4
data\raw\meld\audio\train\dia507_utt5.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia536_utt6.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia625_utt12.wav,meld,Joey,train,neutral,neutral,4
data\raw\meld\audio\test\dia125_utt8.wav,meld,Joey,test,neutral,neutral,4
data\raw\meld\audio\train\dia529_utt2.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia2_utt8.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia242_utt2.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia714_utt0.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\test\dia126_utt15.wav,meld,Paul,test,neutral,neutral,4
data\raw\meld\audio\train\dia547_utt1.wav,meld,Barry,train,neutral,neutral,4
data\raw\meld\audio\dev\dia77_utt7.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\train\dia652_utt4.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia883_utt0.wav,meld,Tag,train,neutral,neutral,4
data\raw\meld\audio\test\dia140_utt7.wav,meld,Ross,test,neutral,neutral,4
data\raw\meld\audio\train\dia279_utt10.wav,meld,Ross,train,neutral,neutral,4
data\raw\meld\audio\train\dia617_utt5.wav,meld,Phoebe,train,neutral,neutral,4
data\raw\meld\audio\train\dia126_utt8.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\test\dia171_utt5.wav,meld,All,test,neutral,neutral,4
data\raw\meld\audio\dev\dia6_utt3.wav,meld,Phoebe,dev,neutral,neutral,4
data\raw\meld\audio\train\dia898_utt3.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\dev\dia35_utt0.wav,meld,Mark,dev,neutral,neutral,4
data\raw\meld\audio\train\dia237_utt3.wav,meld,Monica,train,neutral,neutral,4
data\raw\meld\audio\train\dia705_utt4.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia400_utt3.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia293_utt9.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia342_utt0.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\train\dia883_utt3.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia956_utt6.wav,meld,Rachel,train,neutral,neutral,4
data\raw\meld\audio\train\dia2_utt0.wav,meld,Chandler,train,neutral,neutral,4
data\raw\meld\audio\test\dia47_utt7.wav,meld,Chandler,test,neutral,neutral,4
